TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target,bin_TransactionAmount,bin_CustomerAge
73861124.73034999,693,1,22,0,104922.0,3,12113310.0,21.0,98534222920.99278,218,1,1,1
871047766.9048251,1547,1,34,0,304810.00000000006,2,9422110.0,21.0,772126987644.075,8,2,1,0
1178734.4642,1350,1,4,0,151050.00000000003,1,11440510.0,21.0,1584319769750.6914,214,2,1,2
52579249.5663,1636,1,31,0,89546.0,3,6815010.0,21.0,353558254906.6962,60,0,1,1
855509788.8438752,822,0,1,1,127986.00000000001,1,12870210.0,21.0,926491442932.9652,119,2,1,1
1169141298.6144247,367,1,24,2,170270.00000000003,1,8749310.0,21.0,1380508582511.5745,16,1,1,2
274934343.1920751,840,1,16,0,166426.00000000003,1,23803210.0,21.0,763402656010.9269,277,2,1,2
239366364.97672504,1912,0,2,2,112610.0,0,5637610.0,21.0,2265227074313.336,183,0,1,1
1657392.5561250001,1299,1,18,1,131830.00000000003,1,14468110.0,21.0,1918874206920.8628,226,2,1,1
1340721814.6429248,202,1,13,0,243306.00000000003,0,5133010.000000001,21.0,1814361494411.4395,240,1,1,0
1252354166.902925,222,1,23,1,93390.0,4,2694110.0000000005,53.0,254458965830.72775,324,1,1,1
58212687.109725006,421,1,28,1,266370.00000000006,0,928010.0000000001,69.0,1855714649298.6465,342,1,1,0
819831351.06885,1133,1,11,2,151050.00000000003,0,7403710.0,21.0,3201663014517.786,266,2,1,2
2349990811.3934,460,1,31,1,185646.00000000003,1,5385310.0,21.0,1260576687229.918,325,1,2,2
888132178.8012252,1703,1,29,0,120298.0,1,9085709.999999998,21.0,270199058822.85065,173,0,1,1
630209106.9601002,1734,1,27,2,197178.00000000003,2,3535110.000000001,21.0,1355902514754.766,278,0,1,2
5009967467.927075,692,1,33,1,112610.0,1,9926710.0,21.0,633334424128.6064,4,1,0,1
138627246.553125,1713,0,38,2,104922.0,3,9169810.0,21.0,91135582472.08011,278,0,1,1
94885260.921825,1747,1,22,2,262526.00000000006,2,1516710.0,21.0,958646646965.9452,17,0,1,0
2908032506.8715,1189,1,17,0,154894.00000000003,0,7908310.0,21.0,3086956422885.5117,69,2,2,2
1137181666.015125,2152,0,20,3,78014.0,3,2778210.0000000005,37.0,73742248554.04103,112,0,1,1
5355521790.4437,1689,1,24,0,104922.0,3,1684910.0,21.0,263154526202.78214,55,0,0,1
2971252194.8588257,448,1,39,2,97234.0,3,928010.0000000001,21.0,22620143938.595715,150,1,2,1
1343225564.662225,2369,1,5,2,97234.0,3,4460210.000000001,21.0,253460824388.1733,56,0,1,1
1807192535.1504498,955,1,18,0,101078.0,1,9590310.0,21.0,1926407850979.5225,198,2,1,1
3760706667.85605,167,1,11,1,235618.00000000003,0,10515410.0,21.0,1377317185704.1167,143,1,2,0
1146128890.3487997,880,1,1,1,189490.00000000003,0,16654710.000000002,21.0,30091819127.20749,170,2,1,2
313079711.133175,639,1,36,0,197178.00000000003,2,4039710.0000000005,21.0,1017523713033.0775,36,1,1,2
1133131482.160375,658,1,11,1,247150.00000000006,0,5301210.0,21.0,234947624461.41455,220,1,1,0
1228568541.719575,1178,1,13,2,139518.00000000003,1,5721710.000000001,21.0,2044549288551.5854,141,2,1,1
2171966821.050525,1883,1,17,1,216398.00000000003,1,17916210.0,53.0,2081409700360.332,339,0,1,2
1369993597.9568,434,1,15,1,254838.00000000006,0,5301210.0,21.0,2950326130299.923,351,1,1,0
1851670917.8462498,1654,0,14,2,101078.0,3,11861010.0,21.0,75523853567.91322,137,0,1,1
382227395.48972505,1726,1,28,0,139518.00000000003,0,2862310.0000000005,21.0,1559100652815.1965,330,0,1,1
255640740.10217503,226,1,19,0,116454.0,1,13627110.0,21.0,2054236350844.4038,128,1,1,1
406491678.76500005,1686,0,36,0,216398.00000000003,0,5217110.0,21.0,1912042138998.101,130,0,1,2
1014939753.3081249,1422,0,1,1,108766.0,1,1180310.0,21.0,1097197974523.0137,360,2,1,1
927124403.3665001,595,1,23,0,239462.00000000003,0,8581110.0,21.0,2610807544004.142,232,1,1,0
1230041335.8485749,1408,1,27,1,227930.00000000003,1,16822910.000000004,21.0,1617121220571.3118,245,2,1,0
193083809.47290003,1583,1,33,2,104922.0,3,7319610.0,21.0,698866504204.0789,188,2,1,1
3795575068.860125,1560,1,36,0,97234.0,3,3282810.0000000005,21.0,429755620152.1686,277,2,2,1
520522764.2028251,1263,1,10,2,177958.00000000003,1,6478610.0,21.0,225694344258.93057,317,2,1,2
779476791.93425,2021,0,6,2,193334.00000000003,0,17243410.0,21.0,2716181181172.4434,45,0,1,2
226074397.9625,175,1,38,1,158738.00000000003,1,1684910.0,37.0,1746830918276.9277,124,1,1,2
1134898835.115175,673,1,19,0,231774.00000000003,2,1937209.9999999998,21.0,918608117393.3221,311,1,1,0
410210483.940725,2339,1,6,1,81858.0,3,15225010.000000002,21.0,266491992489.63837,260,0,1,1
2487144764.6565256,497,1,5,0,235618.00000000003,2,13374810.0,21.0,418955331372.42163,263,1,2,0
109429102.94569999,1252,1,35,0,101078.0,3,3198709.9999999995,21.0,234513842371.08044,360,2,1,1
1110965930.5189252,2369,1,40,2,258682.00000000006,0,13711210.0,21.0,219269500339.33936,47,0,1,0
1084750195.0227249,1738,1,29,1,231774.00000000003,2,6226310.0,21.0,1632347857211.6108,70,0,1,0
391874197.03467506,681,0,31,0,201022.00000000003,1,13795310.0,21.0,2081075511096.8606,252,1,1,2
1404751539.4012,2071,1,39,2,139518.00000000003,0,6646810.0,21.0,1283403363146.785,283,0,1,1
4207626046.3010993,499,0,15,2,97234.0,3,5974010.0,21.0,331740786302.03546,220,1,2,1
20840536.086350005,2193,1,14,1,154894.00000000003,1,2778210.0000000005,21.0,1202781863214.691,319,0,1,2
769866810.2425251,1994,1,41,0,185646.00000000003,0,17075210.0,21.0,2014169050010.687,8,0,1,2
1921297260.2947247,2047,1,41,0,181802.00000000003,1,2862310.0000000005,21.0,1051471587949.5813,64,0,1,2
2166333383.5071006,45,1,5,2,127986.00000000001,1,11272310.0,21.0,1866811503385.0503,239,1,1,1
540037286.412075,1944,1,0,2,78014.0,3,22962210.0,21.0,347414484076.25006,282,0,1,1
649944548.2887002,495,0,36,2,281746.00000000006,2,7908310.0,85.0,1578454858835.46,138,1,1,0
211125537.55315003,1890,1,1,2,104922.0,3,6815010.0,21.0,243592281833.07266,239,0,1,1
1085339312.674325,1802,1,30,2,297122.00000000006,2,8497010.0,21.0,502872247286.69684,219,0,1,0
3245007803.5867004,1538,2,12,2,120298.0,1,4964810.000000001,21.0,506360209400.8117,29,2,2,1
598654492.7462751,343,1,16,1,247150.00000000006,2,1600809.9999999998,21.0,1572423959875.458,143,1,1,0
206743975.01937503,2347,1,26,1,120298.0,0,6478610.0,21.0,2935980336883.8735,160,0,1,1
1931385900.0783749,1661,1,12,0,151050.00000000003,0,14720410.000000002,21.0,1835331317400.8044,37,0,1,2
1971335440.8274999,823,1,36,1,89546.0,3,9253910.0,21.0,144265035842.28574,147,2,1,1
209284544.89190003,1427,1,33,0,174114.00000000003,1,15561410.000000002,21.0,1765622978118.9011,210,2,1,2
500529583.9016501,117,1,15,1,274058.00000000006,2,21700710.0,21.0,1042452904183.7065,219,1,1,0
173422007.85075003,1154,0,42,1,162582.00000000003,0,14972710.000000002,21.0,1396087113806.7874,197,2,1,2
456750778.41712505,1916,0,0,1,235618.00000000003,0,18504910.0,21.0,1551334625493.858,345,0,1,0
2956229694.7430253,1520,1,6,0,74170.0,3,14720410.000000002,21.0,436800152772.2371,293,2,2,1
711212784.0551002,621,1,5,0,247150.00000000006,2,9169810.0,21.0,510040717646.8608,50,1,1,0
1993869191.0012,1135,0,16,1,185646.00000000003,1,13543010.0,21.0,1347213593904.5024,133,2,1,2
74266143.115825,10,1,35,0,297122.00000000006,2,7235510.0,21.0,856360387430.3793,136,1,1,0
132478331.06455,1443,0,26,1,154894.00000000003,0,11188210.0,21.0,2467101734363.461,36,2,1,2
1006066168.6809,2243,1,14,1,197178.00000000003,2,14552210.0,21.0,487388882470.4859,222,0,1,2
2442813661.3736258,2245,1,0,0,258682.00000000006,2,12365610.0,21.0,1305174355098.91,316,0,2,0
1266087972.1558502,266,1,5,1,220242.00000000003,1,5889910.0,21.0,725623777021.1156,205,1,1,2
255456640.83605003,70,1,11,1,266370.00000000006,0,23550910.0,37.0,2671769419913.5947,288,1,1,0
277732652.03717506,1414,1,14,0,297122.00000000006,2,22373510.0,21.0,319110202681.95026,295,2,1,0
1526698893.2824,599,2,23,1,124142.0,0,6226310.0,21.0,1605265247826.8235,174,1,1,1
319560005.30077505,136,1,13,1,127986.00000000001,0,13963510.0,21.0,1946569865484.337,85,1,1,1
4071834427.6073003,441,1,29,0,131830.00000000003,1,3030510.0000000005,21.0,583464975957.6974,298,1,2,1
51916492.20825,2320,1,21,1,174114.00000000003,1,6142210.0,21.0,1537982547172.5027,113,0,1,2
233180629.63492504,2335,0,21,1,89546.0,3,10431309.999999998,21.0,175357916388.7333,338,0,1,1
2232277740.6330748,1095,1,21,1,112610.0,0,3535110.000000001,21.0,2139870689728.573,190,2,1,1
16458973.552575003,1416,1,3,1,104922.0,3,11104110.0,21.0,305806814187.0612,241,2,1,1
1064131077.2167249,1504,1,24,2,254838.00000000006,2,8076510.0,21.0,935346351827.9996,109,2,1,0
1247052108.0385249,1906,1,41,1,70326.0,3,14215810.0,21.0,251836354723.3507,9,0,1,3
359840924.72892505,932,1,34,1,266370.00000000006,0,13122510.0,21.0,1745135627046.3362,124,2,1,0
101660113.915225,462,0,13,0,208710.00000000003,2,2189510.0,21.0,814369838451.2529,173,1,1,2
1046310268.255825,905,1,22,0,197178.00000000003,2,15897810.000000002,21.0,770088654454.2906,102,2,1,2
280604600.58872503,67,1,20,1,85702.0,3,5805810.000000001,21.0,147162080517.017,260,1,1,1
2152157740.015475,1494,1,10,0,285590.00000000006,2,6394509.999999997,21.0,720292241023.0807,146,2,1,0
1591280915.83905,863,1,19,1,70326.0,3,13627110.0,21.0,150238392280.10068,127,2,1,3
495411624.3033751,1783,1,38,2,227930.00000000003,0,13879410.0,21.0,3287100380922.161,122,0,1,0
227031714.14635,252,1,34,0,101078.0,3,7235510.0,21.0,1262705760550.8438,25,1,1,1
45473017.893874995,233,1,14,1,97234.0,3,1853110.0,21.0,408741533684.198,288,1,1,1
785183869.1841251,355,1,37,1,97234.0,3,5301210.0,21.0,150008222191.35196,100,1,1,1
128612246.47592501,1827,1,8,1,120298.0,1,6058110.0,21.0,621985268214.1511,288,0,1,1
1235969332.2178,1983,1,40,2,93390.0,3,11945110.0,21.0,263136820811.33997,296,0,1,1
1561014996.4880998,188,1,36,0,166426.00000000003,0,6310410.0,21.0,1853397456193.6472,138,1,1,2
1330596355.00605,419,0,25,2,277902.00000000006,2,5974010.0,53.0,1100595196505.9873,353,1,1,0
813056498.0754501,2348,1,21,1,162582.00000000003,1,2610010.0000000005,21.0,951252432864.8931,121,0,1,2
2641309490.1096,13,0,43,2,85702.0,3,11608710.0,21.0,113953405693.22566,196,1,2,1
1495328378.3346999,1344,1,15,0,162582.00000000003,0,8917510.0,21.0,2324172748772.3066,305,2,1,2
1575264279.6861749,814,1,31,0,181802.00000000003,1,2441810.000000001,21.0,728812960654.6433,206,2,1,2
1533989224.22095,440,0,3,2,101078.0,3,5637610.0,21.0,2146979404392.6194,299,1,1,1
80635977.72375,640,1,31,0,108766.0,3,2525910.0000000005,21.0,232887159532.3276,291,1,1,1
1449524480.9228,1649,1,36,0,212554.00000000003,0,11861010.0,21.0,2243248044011.7646,37,0,1,2
1037988981.4269749,79,1,10,1,97234.0,3,22625810.0,21.0,49915218020.68961,61,1,1,1
883124678.7626251,160,1,40,0,270214.00000000006,2,4207910.000000001,21.0,327026725830.54755,88,1,1,0
875723888.2644001,1692,1,26,1,101078.0,3,1348510.0,21.0,1976894774676.9785,186,0,1,1
1691099537.932025,162,0,18,2,247150.00000000006,2,9169810.0,21.0,222673361844.10388,284,1,1,0
723473795.1790252,2305,1,28,1,158738.00000000003,1,5469410.0,21.0,1663546970106.712,187,0,1,2
78169047.557675,1606,1,41,0,89546.0,3,8665210.0,69.0,70641591877.72437,216,0,1,1
350635961.4226751,1852,1,10,2,78014.0,3,5048910.000000001,53.0,213988867341.70084,314,0,1,1
1269806777.331575,1518,1,15,1,224086.00000000003,2,2105410.0,21.0,1648249511900.6438,297,2,1,2
477259436.6634501,1175,0,38,0,89546.0,3,10431309.999999998,21.0,137280258918.33469,28,2,1,1
60863716.541925006,1280,1,15,0,81858.0,3,18504910.0,21.0,156683154765.06442,126,2,1,1
1019984073.1999499,2015,0,10,0,177958.00000000003,0,19093610.0,21.0,1900316743515.4985,213,0,1,2
47939948.05995,1039,1,5,1,197178.00000000003,0,3535110.000000001,21.0,1344825579233.7346,319,2,1,2
732789218.0449501,181,1,22,0,85702.0,3,15561410.000000002,21.0,175645628999.66913,119,1,1,1
2520319452.41225,1331,1,13,1,112610.0,0,6394509.999999997,21.0,1385145181895.503,231,2,2,1
4321693951.59215,1706,0,41,2,235618.00000000003,0,5133010.000000001,21.0,2314149284042.0864,68,0,2,0
169077265.17020005,1072,1,26,0,101078.0,3,1937209.9999999998,21.0,120522105918.28482,9,2,1,1
2804679178.868925,1609,1,8,0,74170.0,3,2273609.9999999995,21.0,33482401588.39032,180,0,2,1
1220136795.33105,940,1,24,0,162582.00000000003,1,10263110.0,21.0,186915110652.63452,135,2,1,2
2219501251.564,524,1,3,1,231774.00000000003,2,14552210.0,21.0,1641665319458.0728,273,1,1,0
236089398.03970003,1397,0,16,1,220242.00000000003,0,18673110.0,21.0,227757022361.9478,196,2,1,2
211272816.96605003,280,1,18,2,108766.0,3,7235510.0,21.0,199080927747.3617,128,1,1,1
348463590.0824001,843,0,27,0,108766.0,3,12113310.0,21.0,129861699904.04955,147,2,1,1
572770135.9291002,708,0,2,1,74170.0,3,5385310.0,21.0,28726290812.227196,83,1,1,1
1109714055.509275,1162,0,10,2,181802.00000000003,0,8749310.0,21.0,2334585732114.2554,59,2,1,2
501891918.4709751,1933,1,26,2,285590.00000000006,2,5469410.0,21.0,970467208927.5493,138,0,1,0
16164414.726775004,1017,1,30,0,101078.0,3,5301210.0,21.0,316399064617.3622,324,2,1,1
1580492698.844125,1020,1,39,2,112610.0,1,9001610.0,21.0,1110943997803.958,133,2,1,1
510102745.74015003,25,0,2,1,231774.00000000003,1,7824210.0,21.0,1831352030674.1682,162,1,1,0
121616474.363175,1395,1,42,1,81858.0,3,2357710.0,21.0,207128028157.84528,214,2,1,1
281267357.946775,377,1,34,2,116454.0,0,6730910.0,21.0,2563813008768.6616,275,1,1,1
93228367.5267,449,1,28,0,74170.0,3,2105410.0,21.0,363479913636.1235,186,1,1,1
1218406262.229475,439,1,18,0,139518.00000000003,1,2357710.0,21.0,1434436991670.61,286,1,1,1
565369345.4308752,1997,1,10,2,143362.00000000003,0,1348510.0,21.0,1243785336620.914,75,0,1,1
801237325.1902251,399,1,29,2,104922.0,3,10094910.0,21.0,367631827929.3212,287,1,1,1
484881146.2810251,1831,0,10,1,204866.00000000003,1,4964810.000000001,21.0,654753521425.8175,40,0,1,2
3509558449.0083256,1819,1,33,2,231774.00000000003,2,7067310.000000001,21.0,775964631239.1735,145,0,2,0
252179673.89902502,1917,1,26,2,258682.00000000006,2,4123810.0000000005,21.0,1479134252366.4639,267,0,1,0
5497204585.6535,990,1,7,0,266370.00000000006,2,12702010.0,21.0,358349776465.7438,44,2,0,0
1732816431.63595,390,1,40,1,220242.00000000003,0,10683610.0,21.0,2759966614209.0234,19,1,1,2
1418853543.1863751,1761,1,24,1,147206.00000000003,0,22625810.0,21.0,1147339643087.3467,348,0,1,1
275118442.4582,1292,1,31,2,101078.0,3,11104110.0,21.0,36684864265.499695,236,2,1,1
1296169792.240675,2369,0,31,2,104922.0,3,18420810.0,21.0,1072656088810.1831,290,0,1,1
1015749790.0790749,1519,1,39,0,97234.0,3,9422110.0,21.0,375705486426.96814,46,2,1,1
334840244.38915,2109,0,7,0,243306.00000000003,2,4712510.0,21.0,862271774998.1466,357,0,1,0
759409971.9266251,1757,1,3,0,285590.00000000006,2,4712510.0,21.0,808046800532.4545,96,0,1,0
429909105.4161001,96,1,30,0,197178.00000000003,1,17832110.0,21.0,991598593613.8247,46,1,1,2
336902156.16975003,547,1,29,0,181802.00000000003,0,6478610.0,21.0,147766276999.98236,93,1,1,2
1801632737.3134751,601,1,21,1,166426.00000000003,1,3030510.0000000005,21.0,1238321010187.063,358,1,1,2
6128039130.957425,1711,1,35,1,70326.0,3,5469410.0,21.0,351522134890.8423,44,0,0,3
1526146595.484025,258,0,31,2,224086.00000000003,0,9085709.999999998,21.0,2812852618446.899,165,1,1,2
1160304533.8404248,2195,1,29,1,116454.0,1,12029210.0,21.0,1454264816911.9526,58,0,1,1
104495242.61354999,1758,1,40,1,174114.00000000003,0,21868910.0,21.0,1968092981956.271,209,0,1,2
1679169905.487125,513,1,11,1,262526.00000000006,0,1684910.0,21.0,2595946081062.339,253,1,1,0
1020720470.2644501,1448,1,18,1,135674.00000000003,0,3451010.0000000005,21.0,2678940103447.689,64,2,1,1
201920574.24690002,795,1,18,2,201022.00000000003,2,10431309.999999998,21.0,773618666873.0809,320,1,1,2
110165500.01020002,2361,0,10,2,262526.00000000006,0,5301210.0,21.0,1738451841776.9028,232,0,1,0
489925466.17285013,205,1,19,2,135674.00000000003,1,12029210.0,21.0,1957208592567.1736,210,1,1,1
52800168.68565,1861,0,22,2,258682.00000000006,2,2021310.0,21.0,1755603939736.5417,43,0,1,0
1724347865.3941998,996,1,14,2,266370.00000000006,2,12786109.999999998,21.0,1042415280226.8918,24,2,1,0
904369734.0734501,2262,1,35,1,89546.0,3,10683610.0,21.0,416038368132.318,127,0,1,1
3615341887.32375,2139,0,3,2,166426.00000000003,0,9422110.0,21.0,1995914791433.7705,30,0,2,2
307814472.12200004,2356,1,38,0,181802.00000000003,0,16150110.000000002,21.0,3076145068236.1133,176,0,1,2
1219547677.67945,911,0,28,1,235618.00000000003,0,13543010.0,21.0,2791533113976.5503,357,2,1,0
211677835.35152504,2050,0,11,2,93390.0,3,14888610.000000002,21.0,169342509646.2431,310,0,1,1
580134106.5741001,651,1,16,1,166426.00000000003,0,13374810.0,21.0,1668991377975.1907,82,1,1,2
847961718.9327501,363,1,7,2,177958.00000000003,1,2021310.0,21.0,1849524401815.6643,118,1,1,2
1126393449.0202,2202,1,12,0,277902.00000000006,2,7403710.0,21.0,319909158470.7799,125,0,1,0
3471008062.6817503,1974,1,4,2,135674.00000000003,1,2441810.000000001,21.0,1137865045491.835,286,0,2,1
428325851.72742504,306,1,14,1,104922.0,3,12113310.0,21.0,375389002554.93866,139,1,1,1
1979840826.922475,612,0,23,2,74170.0,3,14720410.000000002,21.0,399718423570.4627,59,1,1,1
1981534540.1708248,1723,0,42,1,104922.0,1,21196110.0,21.0,1307553517073.9565,242,0,1,1
807975358.3304001,1258,1,42,2,162582.00000000003,1,1937209.9999999998,21.0,931143534534.4055,195,2,1,2
226884434.73345003,1780,1,24,2,220242.00000000003,0,1600809.9999999998,21.0,1851403386482.469,338,0,1,2
216390776.56432506,1217,1,22,2,104922.0,1,16066010.000000002,21.0,1607142019319.6975,16,2,1,1
1981387260.757925,1591,1,43,0,239462.00000000003,2,13879410.0,21.0,1108489587915.2817,349,2,1,0
651896000.5096252,1524,1,30,1,93390.0,3,19766410.0,21.0,948970650542.7786,32,2,1,1
1483877403.981725,1561,1,42,2,243306.00000000003,0,24055510.0,53.0,2326826344314.7075,189,2,1,0
2650146254.8836,581,1,37,1,74170.0,3,15981910.000000002,21.0,152825592604.5933,301,1,2,1
600974143.4994501,624,1,24,2,101078.0,3,18252610.0,21.0,395776760800.6412,93,1,1,1
894170634.7301251,1892,1,43,2,162582.00000000003,1,7824210.0,21.0,1034173420510.5441,239,0,1,2
1072268264.7794502,1966,0,3,2,158738.00000000003,1,8412910.0,21.0,813924990491.2675,193,0,1,2
208106309.58870003,2172,1,29,0,162582.00000000003,1,12786109.999999998,21.0,1529570273063.5237,147,0,1,2
720933225.3065002,400,1,33,2,151050.00000000003,0,15645510.000000002,21.0,2661936288141.3784,36,1,1,2
245809839.29110005,720,0,2,1,139518.00000000003,0,3703310.0000000005,21.0,40883255211.23326,274,1,1,1
702891497.22625,1781,1,43,2,108766.0,3,3366910.0000000005,21.0,22409892415.219494,244,0,1,1
393936108.815275,2104,1,29,1,147206.00000000003,1,12786109.999999998,21.0,1277312708490.6653,259,0,1,1
2414683293.509725,786,1,29,0,212554.00000000003,2,13795310.0,37.0,1004780257542.5483,344,1,2,2
394341127.20075005,1057,0,30,2,97234.0,3,14720410.000000002,21.0,42892817139.923874,309,2,1,1
294264766.1352,225,1,24,0,170270.00000000003,1,23046310.0,37.0,2022568045076.0842,171,1,1,2
1586310235.6536748,1415,1,20,1,70326.0,3,24560110.0,21.0,208369618732.73007,86,2,1,3
866518924.9581501,1829,1,42,1,101078.0,3,5721710.000000001,21.0,125450844261.00949,337,0,1,1
317939931.758875,1559,0,16,1,201022.00000000003,2,2021310.0,21.0,343149697912.60815,227,2,1,2
1244474718.312775,417,1,7,0,270214.00000000006,0,9674410.0,21.0,2000407534512.2305,13,1,1,0
2124984688.3354251,1727,0,38,1,154894.00000000003,1,5553510.0,21.0,1469661867944.8826,139,0,1,2
785478428.0099251,1505,1,29,0,201022.00000000003,2,13543010.0,21.0,1195212808373.1467,351,2,1,2
200742338.94370005,420,1,16,1,124142.0,0,13795310.0,21.0,1545013800748.9895,163,1,1,1
3254580965.4252005,1963,0,40,2,204866.00000000003,2,10851810.0,21.0,518468483973.3517,284,0,2,2
257003074.6715,759,0,27,1,104922.0,3,11608710.0,21.0,30271086215.559845,158,1,1,1
2831226293.0441504,1806,1,16,1,247150.00000000006,2,4460210.000000001,21.0,1518278659671.2556,74,0,2,0
661358702.7884501,2036,1,40,2,93390.0,3,10010810.0,21.0,90577862641.65057,318,0,1,1
1568194867.866975,543,1,17,0,89546.0,3,3955610.0000000005,21.0,84894431988.70178,51,1,1,1
969614513.9881499,455,1,10,0,247150.00000000006,2,4628410.0,21.0,533602167308.579,292,1,1,0
416175300.16317505,504,0,40,2,139518.00000000003,0,1012110.0000000001,21.0,1495250584926.734,145,1,1,1
40575977.41495,1328,1,2,2,162582.00000000003,0,3535110.000000001,21.0,1743907315515.0332,59,2,1,2
3185543740.6283255,2212,1,15,1,93390.0,3,13543010.0,21.0,2057699968045.2854,230,0,2,1
559662268.1810001,2274,1,0,0,197178.00000000003,1,5301210.0,21.0,1666837959741.0317,62,0,1,2
995572510.5117749,1026,1,17,0,97234.0,3,8749310.0,21.0,198999040311.9415,76,2,1,1
907278502.478225,917,1,11,0,208710.00000000003,2,1937209.9999999998,21.0,316839486229.48706,348,2,1,2
1240240435.1918998,447,1,43,0,85702.0,3,8412910.0,21.0,995987317517.562,215,1,1,1
962655561.7286249,1925,0,28,2,193334.00000000003,1,8076510.0,21.0,1490737923282.9011,168,0,1,2
368125391.70455,580,0,42,2,281746.00000000006,2,12786109.999999998,21.0,672357106867.2328,96,1,1,0
1475335198.033525,596,1,19,2,124142.0,1,2189510.0,21.0,2000783774080.3774,94,1,1,1
1515026999.810075,2309,1,13,0,101078.0,3,10094910.0,21.0,176309581178.75195,287,0,1,1
